,BNF_CODE,TOTAL_QUANTITY,POSTCODE,YEAR_MONTH,UNIDENTIFIED,PRACTICE_NAME,ICB_NAME,BNF_CHAPTER_PLUS_CODE,ICB_CODE,ACTUAL_COST,QUANTITY,REGIONAL_OFFICE_CODE,ITEMS,ADDRESS_4,ADDRESS_1,ADDRESS_2,ADDRESS_3,BNF_CHEMICAL_SUBSTANCE,ADQUSAGE,PCO_CODE,REGIONAL_OFFICE_NAME,NIC,CHEMICAL_SUBSTANCE_BNF_DESCR,PRACTICE_CODE,PCO_NAME,BNF_DESCRIPTION
744,0601022B0BMABAS,56.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.51175,28.0,Y56,2,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601022B0,18.66667,A3A8R,LONDON,3.46,Metformin hydrochloride,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
745,0601022B0AAADAD,112.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.17918,14.0,Y56,8,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601022B0,63.46667,A3A8R,LONDON,1.6,Metformin hydrochloride,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
746,0601023AGAAABAB,420.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,521.58564,28.0,Y56,15,LONDON,2 HANNAFORD WALK,,BOW,0601023AG,0.0,A3A8R,LONDON,548.85,Dapagliflozin,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
747,0601022B0AAADAD,84.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.08838,84.0,Y56,1,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,47.6,A3A8R,LONDON,1.22,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
748,0601022B0BMABAS,336.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,19.7589,112.0,Y56,3,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,112.0,A3A8R,LONDON,20.76,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
749,0601022B0AAABAB,84.0,E3 5JD,202411,False,TREDEGAR PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.54837,84.0,Y56,1,LONDON,35 ST.STEPHENS ROAD,BOW,,0601022B0,28.0,A3A8R,LONDON,1.92,Metformin hydrochloride,F84696,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
750,0601022B0BMABAS,336.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,19.7341,336.0,Y56,1,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,112.0,A3A8R,LONDON,20.76,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
751,0601022B0AAASAS,504.0,E1W 2RL,202411,False,THE WAPPING GROUP PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,26.3664,14.0,Y56,36,LONDON,THE WAPPING HEALTH CENTRE,22 WAPPING LANE,,0601022B0,168.0,A3A8R,LONDON,22.32,Metformin hydrochloride,F84079,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
752,0601023AGAAAAAA,168.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,208.59706,56.0,Y56,3,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601023AG,0.0,A3A8R,LONDON,219.54,Dapagliflozin,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
753,0601022B0AAAVAV,448.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,36.5568,14.0,Y56,32,LONDON,14 DEANCROSS STREET,,,0601022B0,298.66667,A3A8R,LONDON,32.96,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
754,0601022B0AAADAD,336.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.91273,168.0,Y56,2,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,190.4,A3A8R,LONDON,4.86,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
755,0601022B0AAADAD,840.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,14.09583,21.0,Y56,40,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,476.0,A3A8R,LONDON,12.0,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
756,0601022B0AAASAS,1904.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,84.8708,112.0,Y56,17,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,634.66667,A3A8R,LONDON,84.66,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
757,0601022B0AAABAB,2.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.1524,2.0,Y56,1,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,0.66667,A3A8R,LONDON,0.05,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
758,0601022B0AAABAB,252.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4.62032,252.0,Y56,1,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,84.0,A3A8R,LONDON,5.76,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
759,0601022B0AAABAB,1008.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,18.48127,252.0,Y56,4,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,336.0,A3A8R,LONDON,23.04,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
760,0601022B0AAASAS,672.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,29.9172,224.0,Y56,3,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,224.0,A3A8R,LONDON,29.88,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
761,0601022B0AAASAS,336.0,E1W 2RL,202411,False,THE WAPPING GROUP PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,14.9524,336.0,Y56,1,LONDON,THE WAPPING HEALTH CENTRE,22 WAPPING LANE,,0601022B0,112.0,A3A8R,LONDON,14.94,Metformin hydrochloride,F84079,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
762,0601022B0AAAWAW,60.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,11.98222,60.0,Y56,1,LONDON,14 DEANCROSS STREET,,,0601022B0,20.0,A3A8R,LONDON,12.6,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg oral powder sachets sugar free
763,0601022B0AAADAD,168.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.17676,84.0,Y56,2,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601022B0,95.2,A3A8R,LONDON,2.44,Metformin hydrochloride,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
764,0601022B0AAABAB,420.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,9.92786,21.0,Y56,20,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601022B0,140.0,A3A8R,LONDON,9.6,Metformin hydrochloride,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
765,0601023AGAAABAB,1904.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2364.09997,56.0,Y56,34,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601023AG,0.0,A3A8R,LONDON,2488.12,Dapagliflozin,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
766,0601022B0AAABAB,140.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.57235,140.0,Y56,1,LONDON,11 STABLE WALK,,,0601022B0,46.66667,A3A8R,LONDON,3.2,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
767,0601022B0AAASAS,392.0,E2 0FA,202411,False,SUTTONS WHARF HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,19.0736,28.0,Y56,14,LONDON,SUTTONS WHARF HEALTH CTR,26 PALMERS ROAD,,0601022B0,130.66667,A3A8R,LONDON,17.5,Metformin hydrochloride,F84123,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
768,0601022B0AAASAS,168.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,7.4824,168.0,Y56,1,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,56.0,A3A8R,LONDON,7.47,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
769,0601022B0AAASAS,1932.0,E2 6LL,202411,False,BETHNAL GREEN HEALTH CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,94.0056,28.0,Y56,69,LONDON,BETHNAL GREEN HEALTH CTR,60 FLORIDA STREET,BETHNAL GREEN,0601022B0,644.0,A3A8R,LONDON,86.25,Metformin hydrochloride,F84083,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
770,0601022B0AAAVAV,28.0,E2 9LS,202411,False,THE MISSION PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.4896,7.0,Y56,4,LONDON,MISSION MEDICAL PRACTICE,208 CAMBRIDGE HEATH ROAD,BETHNAL GREEN,0601022B0,18.66667,A3A8R,LONDON,2.04,Metformin hydrochloride,F84016,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
771,0601023AGAAAAAA,56.0,E3 5JD,202411,False,TREDEGAR PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,70.43815,7.0,Y56,8,LONDON,35 ST.STEPHENS ROAD,BOW,,0601023AG,0.0,A3A8R,LONDON,73.2,Dapagliflozin,F84696,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
772,0601022B0AAABAB,336.0,E1W 2RL,202411,False,THE WAPPING GROUP PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.15629,336.0,Y56,1,LONDON,THE WAPPING HEALTH CENTRE,22 WAPPING LANE,,0601022B0,112.0,A3A8R,LONDON,7.68,Metformin hydrochloride,F84079,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
773,0601022B0AAADAD,756.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,12.68624,21.0,Y56,36,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,428.4,A3A8R,LONDON,10.8,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
774,0601022B0AAABAB,756.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,13.86095,252.0,Y56,3,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,252.0,A3A8R,LONDON,17.28,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
775,0601023AGAAABAB,1232.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1529.98454,28.0,Y56,44,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601023AG,0.0,A3A8R,LONDON,1609.96,Dapagliflozin,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
776,0601022B0AAABAB,2688.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,49.25031,336.0,Y56,8,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,896.0,A3A8R,LONDON,61.44,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
777,0601022B0AAADAD,1008.0,E2 6LL,202411,False,BETHNAL GREEN HEALTH CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,11.77539,112.0,Y56,9,LONDON,BETHNAL GREEN HEALTH CTR,60 FLORIDA STREET,BETHNAL GREEN,0601022B0,571.2,A3A8R,LONDON,14.58,Metformin hydrochloride,F84083,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
778,0601022B0AAASAS,826.0,E2 9LS,202411,False,THE MISSION PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,43.2116,14.0,Y56,59,LONDON,MISSION MEDICAL PRACTICE,208 CAMBRIDGE HEATH ROAD,BETHNAL GREEN,0601022B0,275.33333,A3A8R,LONDON,36.58,Metformin hydrochloride,F84016,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
779,0601022B0AAASAS,2548.0,E3 2AT,202411,False,HARLEY GROVE MEDICAL CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,123.9784,28.0,Y56,91,LONDON,HARLEY GROVE MEDICAL CTR,15 HARLEY GROVE,,0601022B0,849.33333,A3A8R,LONDON,113.75,Metformin hydrochloride,F84044,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
780,0601022B0AAABAB,12768.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,234.88139,112.0,Y56,114,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,4256.0,A3A8R,LONDON,291.84,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
781,0601022B0AAABAB,3892.0,E3 5JD,202411,False,TREDEGAR PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,72.89032,28.0,Y56,139,LONDON,35 ST.STEPHENS ROAD,BOW,,0601022B0,1297.33333,A3A8R,LONDON,88.96,Metformin hydrochloride,F84696,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
782,0601022B0AAASAS,224.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,10.0096,56.0,Y56,4,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601022B0,74.66667,A3A8R,LONDON,9.96,Metformin hydrochloride,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
783,0601022B0AAAVAV,21.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.8672,7.0,Y56,3,LONDON,14 DEANCROSS STREET,,,0601022B0,14.0,A3A8R,LONDON,1.53,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
784,0601022B0AAABAB,196.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.59634,196.0,Y56,1,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,65.33333,A3A8R,LONDON,4.48,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
785,0601022B0AAADAD,112.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.30838,112.0,Y56,1,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,63.46667,A3A8R,LONDON,1.62,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
786,0601022B0BMABAS,224.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,13.1602,224.0,Y56,1,LONDON,11 STABLE WALK,,,0601022B0,74.66667,A3A8R,LONDON,13.84,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
787,0601022B0AAABAB,1008.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,18.50607,168.0,Y56,6,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,336.0,A3A8R,LONDON,23.04,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
788,0601022B0AAARAR,560.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,76.0524,560.0,Y56,1,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,37.33333,A3A8R,LONDON,75.94,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg/5ml oral solution sugar free
789,0601022B0AAABAB,360.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.69628,360.0,Y56,1,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,120.0,A3A8R,LONDON,8.23,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
790,0601022B0AAABAB,8064.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,148.34614,112.0,Y56,72,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,2688.0,A3A8R,LONDON,184.32,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
791,0601022B0AAABAB,19628.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,367.59793,28.0,Y56,701,LONDON,11 STABLE WALK,,,0601022B0,6542.66666,A3A8R,LONDON,448.64,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
792,0601022B0AAATAT,168.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,18.25213,168.0,Y56,1,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,84.0,A3A8R,LONDON,19.2,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 750mg modified-release tablets
793,0601022B0AAABAB,4648.0,E2 7QU,202411,False,STROUTS PLACE MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,87.04887,28.0,Y56,166,LONDON,"MED CTR, 3 STROUTS PLACE",PELTER STREET,,0601022B0,1549.33333,A3A8R,LONDON,106.24,Metformin hydrochloride,F84051,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
794,0601022B0AAATAT,56.0,E3 2LR,202411,False,RUSTON STREET CLINIC,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.97911,7.0,Y56,8,LONDON,RUSTON STREET CLINIC,RUSTON STREET,BOW,0601022B0,28.0,A3A8R,LONDON,6.4,Metformin hydrochloride,F84030,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 750mg modified-release tablets
795,0601022B0AAABAB,112.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.84636,7.0,Y56,16,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,37.33333,A3A8R,LONDON,2.56,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
796,0601022B0AAAWAW,120.0,E3 5JD,202411,False,TREDEGAR PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,23.95204,120.0,Y56,1,LONDON,35 ST.STEPHENS ROAD,BOW,,0601022B0,40.0,A3A8R,LONDON,25.2,Metformin hydrochloride,F84696,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg oral powder sachets sugar free
797,0601022B0AAASAS,1624.0,E14 3PG,202411,False,ROSERTON STREET SURGERY,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,79.0192,28.0,Y56,58,LONDON,THE ISLAND MEDICAL CENTRE,ROSERTON STREET,,0601022B0,541.33333,A3A8R,LONDON,72.5,Metformin hydrochloride,F84647,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
798,0601023Y0BCACAE,8.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,146.7324,8.0,Y56,1,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601023Y0,1254.93333,A3A8R,LONDON,146.72,Exenatide,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Bydureon BCise 2mg/0.85ml prolonged-release inj pf pens
799,0601022B0AAADAD,168.0,E1W 2RL,202411,False,THE WAPPING GROUP PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.81917,21.0,Y56,8,LONDON,THE WAPPING HEALTH CENTRE,22 WAPPING LANE,,0601022B0,95.2,A3A8R,LONDON,2.4,Metformin hydrochloride,F84079,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
800,0601022B0AAADAD,280.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.30194,56.0,Y56,5,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,158.66667,A3A8R,LONDON,4.05,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
801,0601022B0AAABAB,140.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.00955,35.0,Y56,4,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601022B0,46.66667,A3A8R,LONDON,3.2,Metformin hydrochloride,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
802,0601023AGAAABAB,84.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,104.29233,84.0,Y56,1,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601023AG,0.0,A3A8R,LONDON,109.77,Dapagliflozin,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
803,0601022B0AAABAB,2184.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,40.09648,168.0,Y56,13,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601022B0,728.0,A3A8R,LONDON,49.92,Metformin hydrochloride,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
804,0601022B0AAADAD,1344.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,15.65092,168.0,Y56,8,LONDON,11 STABLE WALK,,,0601022B0,761.6,A3A8R,LONDON,19.44,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
805,0601022B0AAABAB,9352.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,175.14652,28.0,Y56,334,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,3117.33333,A3A8R,LONDON,213.76,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
806,0601022B0AAATAT,224.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,24.33203,224.0,Y56,1,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,112.0,A3A8R,LONDON,25.6,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 750mg modified-release tablets
